,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
935,False,/rf46sqE72O07dQF9ad3ZFwPZs7Q.jpg,[],1229448,ja,つゆのあとさき,"The film depicts a coming-of-age story centered on the two sugar babies, Kotone, who is unemployed, and Sakura, a college student, in the coronavirus pandemic, as they try their best to live at the mercy of frivolous men.",1.711,,2024-06-22,つゆのあとさき,False,0.0,0
936,False,,"[53, 27]",1292350,zh,惊心妒怨,,1.759,/cwdhMU2IXDbqOOUcinPCcZjSAD2.jpg,2024-06-21,惊心妒怨,False,0.0,0
937,False,,[99],452824,en,I-conic,"Miles McKane's sculptures, 1984-86.",1.709,/8GfKgUlSdeyXc1c7TNfE9XjVwoV.jpg,2024-06-22,I-conic,False,0.0,0
938,False,/rJhLIh1hjyxaApjE7u9x91Kp5R4.jpg,"[28, 35]",956704,te,గం గం గణేశా,"During a Ganesh Chaturthi celebration, Ganesh, a small-time thief decides to take up a big heist that goes awry, leading to a comical clash with Rudra and his boss Kishore Reddy, who are also searching for a valuable item amidst the festive chaos.",2.412,/mjMJPzneGJzsBqh5XdWHVKififI.jpg,2024-05-31,Gam Gam Ganesha,False,0.0,0
939,False,,[],1287174,en,Bonnie & Clyde The Musical,"At the height of the Great Depression, Bonnie Parker and Clyde Barrow went from two small-town nobodies in West Texas to America's most renowned folk heroes and the Texas law enforcement's worst nightmares. Fearless, shameless, and alluring, Bonnie & Clyde is the electrifying story of love, adventure and crime that captured the attention of an entire country. The show features the songs 'Raise A Little Hell', 'This World Will Remember Me' and 'Made In America'.  The staged concert was filmed at the Theatre Royal Drury Lane during its two scheduled performances on January 17-18, 2022.",1.875,/bLChrqWSfCAXYwko65ZwAStTIBj.jpg,2024-06-24,Bonnie & Clyde The Musical,False,0.0,0
940,False,,[],1294343,en,Saturn Risin9,"Queer performance artist and musician Saturn Risin9 returns home to the Bay Area to share their journey of perseverance centering self discovery, healing and creative expansion poetically told through dance, visual narrative, performance, and documentary.",1.308,,2024-06-20,Saturn Risin9,False,0.0,0
941,False,,[],1278780,ja,新・三茶のポルターガイスト,"Sequel to Tokyo Poltergeist (2023), the film that shocked Japan!",2.005,/3pvGpjALVEUiv0cnzZZQsmPijJZ.jpg,2024-06-21,New Tokyo Poltergeist,False,0.0,0
942,False,,[],1291314,pt,"O Rancho da Goiabada, ou Pois é Meu Camarada Fácil, Fácil Não é a Vida","In transit between urban and rural areas, between “underemployment” and informality in the capital of São Paulo, and “boias-frias” in sugarcane plantations in the interior of the state, the film encounters different layers of subalternization of the contemporary working class.",2.34,,2024-06-16,"O Rancho da Goiabada, ou Pois é Meu Camarada Fácil, Fácil Não é a Vida",False,0.0,0
943,False,,"[35, 10749, 16]",1237909,en,"Be Mine, Mime","Alonzo, a hopeless romantic, humorously attempts to win the affection of a very imaginative mime in this mixed media short film.",1.791,/1GQsHsB2m8KiM25GdbA45mgtBfh.jpg,2024-06-14,"Be Mine, Mime",False,0.0,0
944,False,,[18],1296909,th,Once in a Little Bit of Time,,2.294,,2024-06-14,Once in a Little Bit of Time,False,0.0,0
945,False,/1hO8CIWoPWt4xfAlT0ixaLe5bx7.jpg,[99],1295135,es,Drag,"The exploration of a part of the world of drag as seen through the eyes of its queens, with their presentations, with their performances, their experiences and especially their vanity,  glitz and talent.",2.086,/3zLYYMZq9ZXS65aPUAaQ326TzSI.jpg,2024-06-25,Drag,False,0.0,0
946,False,,"[27, 53, 9648]",1241860,en,Personae,A mysterious character haunted by a pair of hands has to fight for and discover their identity.,1.252,,2024-06-21,Personae,False,0.0,0
947,False,/8rhbR8uKMY96hOtp94ET9sjxM6o.jpg,[99],1092786,fr,Voyage au Pôle Sud,"The few thousand kilometers that separate Patagonia from the South Pole are a fascinating and hypnotic journey for explorers. Some even speak of an addiction, 'the Antarctic bite'. March of the Penguins (2005) director Luc Jacquet has been experiencing it for 30 years. His new film is a visually-striking adventure, offering us images beyond words, an ultimate tribute to a vanishing continent.",1.69,/qBvs6ny6kTTBek3UwXYe0Aqsc9y.jpg,2023-12-20,Antarctica Calling,False,7.0,4
948,False,,[],1097798,ml,1 പ്രിൻസസ് സ്ട്രീറ്റി,,1.789,,2024-06-14,1 Princess Street,False,0.0,0
949,False,/oCkNUUemZUmdwgoFD6sKb5uJr62.jpg,"[18, 9648]",1276633,ja,朽ちないサクラ,"This film tells the story of the protagonist of the county police propaganda class who independently investigates the mystery of his friend's mysterious death, uncovers the truth of the incident, and gradually reveals the story of the ""public security police"" who have emerged. The female college student living in Pingjing City, Aichi County was killed by the eldest son of the shrine after being harassed by stalkers for many times. According to an exclusive report from the local newspaper, the police delayed accepting the report of a female college student and went on a trip to comfort them during this period. Morikuchi Quan, a staff member of the county police propaganda and listening class, suspected that newspaper reporter Tsumura Chika had broken his promise to report, but Chika, who wanted to prove his innocence, was found dead a week later. The thoughts of self blame and regret drove Quan, vowing to personally catch the murderer who killed Qianjia.",2.249,/fmoeUt4NejMAUncgkg76BNSsGCl.jpg,2024-06-21,Sakura,False,0.0,0
950,False,,[16],1281945,en,The Brown Dog,"Night after night, a watchman clocks into his lonely booth and spends hours composing endless security logs to stay awake, as he slowly descends into darkness.",1.787,,2024-06-14,The Brown Dog,False,0.0,0
951,False,,[],1296701,en,Aquarius,"The dawning of the Aquarius Festival in Nimbin 1973 – an alternative gathering embraced by activists, hippies, and radicals that changed a town (and a generation) forever.  The small northern NSW dairy town was the perfect location, surrounded by farmland and rainforest. The inhabitants (all 300 of them) hoped the event would bring young people to their struggling town. Thousands arrived, all willing to contribute to the festival, whether by playing instruments or digging drains. It wasn’t quite all saunas, nudity, acrobatics, and chilled-out bliss, however: festivalgoers faced down police interference, internal chaos, drugs and personal dramas. Nonetheless, countless participants found kinship as well as a blueprint for a sustainable life. The story of the festival is lovingly told with newly uncovered footage and interviews with festival co-founders and attendees.",2.288,/csjoxIAkJ8toHtOfOYOCZnEP0G0.jpg,2024-06-14,Aquarius,False,0.0,0
952,False,/2mhbgGAS5Zy5ziPhMd8ES5PqTYq.jpg,"[10749, 10402]",1205860,da,Kulde,,1.366,/5sqJxP5maWciDrOiq8SvZu8HDrw.jpg,2024-06-24,Kulde,False,0.0,0
953,False,,[99],1253615,pt,Vollúpya,"In a post-apocalyptic future, an intergalactic explorer lands at an abandoned museum on a quest to find traces of his long-lost ancestors, and ends up being teleported to the dance floor of a Brazilian queer nightclub in the1990s.",1.116,/lTANN8yOF8fevkVk3ykea6qG494.jpg,2024-06-24,Vollúpya,False,0.0,0
954,False,,"[35, 99, 18]",1287712,es,El extranjero (o El Pamperon't),"Miguel returns to his homeland with anticipation, ready to showcase a film he stars in at a local film festival. His heart yearns for the thunderous applause of adoring fans, yet reality may paint a different picture. In this poignant essay, we delve into the nuanced shapes of loneliness, even amidst company.",1.446,/2qvR8GeTj3Fpa6gWjZyPO0gqzb3.jpg,2024-06-22,The Stranger (or El Pamperon't),False,0.0,0
955,False,,[],1297087,en,Loitering with Intent,A deeply thoughtful and intimate look at a group of male dancers and sex workers in West Hollywood.,2.255,/amabQSAcdVHEO63Y0SHG2pUTrYm.jpg,2024-06-15,Loitering with Intent,False,0.0,0
956,False,/rG95s6WtWMFfBplfsx3PgF27yIm.jpg,[27],1296336,en,Silent Suffering,"An experimental psychological silent horror film that follows an unnamed protagonist who goes through his day to day life on a strict schedule. Eventually, his world crumbles around him.",1.918,/hjINY9Sk1EZhjb62K6PeHE2wO9K.jpg,2024-06-15,Silent Suffering,False,0.0,0
957,False,/AqC6hx4GG6KHO5At0TClW4qxF74.jpg,[18],1295152,en,POPPED,"Mason Grate, a washed-up ex-boyband member who is now more famous for rehab stints than making music, is fired by his label and resorts to moving to his childhood home in a small town in Georgia, and then becomes mixed-up with the drug cartel who force him to create a new album and world tour through which they intend to launder cartel money.",1.191,/3k5UvZnA8W9YLJo1qYM0sGdDJtE.jpg,2024-06-22,POPPED,False,0.0,0
958,False,,[],1282553,en,My Night at Matt's,Cameron spends a day at home before heading off for a night at Matt's...,2.22,/cfgiLRdqFErQuNHUmrXXxRTjFwC.jpg,2024-06-07,My Night at Matt's,False,0.0,0
959,False,/fvOXjC4EY65olgML8bcfD0JgXbR.jpg,[10751],1029864,nl,Totem,"Ama, the daughter of Senegalese asylum seekers, feels completely Dutch. When Ama's mother and brother are arrested, Ama sets off in search of her father through Rotterdam in the middle of winter, hoping to avoid deportation. During this frightening and exciting journey, she discovers her roots, thanks in part to her extraordinary totem animal: a gigantic porcupine.",1.018,/ruIJxmaAhV2ljyCbpi6LhGFVsFe.jpg,2022-10-13,Totem,False,0.0,0
960,False,,"[18, 10402, 10752, 36]",1297381,zh,永不消逝的电波,"The story of ""Electric Wave"" takes place on the eve of the liberation of Shanghai, and is based on the true story of the martyr Li Bai. It is a city card born from the red genes of Shanghai. There is no dialogue in the dance drama film, and the emotional explosion is vividly expressed through the body, conveying the strong love between the two through their dance, eyes, and body movements. The emotional struggle and compromise, as well as the mutual empathy between them, are more intense and lasting than any line of dialogue. The film is adapted from the original dance drama of the same name.",1.661,/xnhlBzucnp8Kvshr364h6NJFxRa.jpg,2024-06-18,Red Radio Over Shanghai,False,0.0,0
961,False,,"[16, 35]",1266097,ja,銀魂オンシアター2D 一国傾城篇,"A compilation film of the Courtesan of the Nation Arc, episodes 5–9 in the third season, featuring additional footage. The movie is a part of the ""Gintama 20th Anniversary Project.""",1.483,/hehpKZIHoywokrpYSqco9WAZfCl.jpg,2024-06-21,Gintama on Theater 2D: Ikkoku Keisei-hen,False,0.0,0
962,False,,"[80, 18]",1295535,en,OTT- Over the Target,"The plot involves characters engaging in fraudulent activities within the film industry, particularly targeting a bank. The narrative takes a dark turn with betrayal and killings among the main characters.",1.662,/vI5Xte2X2uUZ2rQai6yTRLzuUVU.jpg,2024-06-15,OTT- Over the Target,False,0.0,0
963,False,,"[28, 53]",838206,ko,드라이브,"Yuna is a famous YouTube influencer but always looks down on others. She is invited to a cosmetic brand launching party but things don’t go the way she had wanted. Tired and extremely stressed, she takes couple of shots and falls asleep after calling a designated driver. When Yuna opens her eyes, she realizes she’s trapped in the trunk of her car. The kidnapper asks her for ransom, not just cash but to broadcast a ‘kidnapping live-stream’ and beg for money from the viewers. But everyone thinks she’s playing out a self-fabricated scenario…",2.18,/2sX7l2JGv7UBpfdp780WrT2sWxA.jpg,,Drive,False,0.0,0
964,False,,[16],1287727,pt,Casa na Árvore,,1.908,,2024-06-18,Casa na Árvore,False,0.0,0
965,False,,[99],1279426,fr,"Sans Roland Béguelin et Marcel Boillat, pas de Canton du Jura !",,2.156,/l7l29q98oqoMfNwmpa4OVJrlsgS.jpg,2024-06-19,"Sans Roland Béguelin et Marcel Boillat, pas de Canton du Jura !",False,0.0,0
966,False,/jVUexdiQ6GGx7zR2pZU15hbxAr5.jpg,[],1296468,nl,Holland Pop 1970,,1.781,/pLn22OkwmimV6bpy1pzuTQNeTMz.jpg,2024-06-20,Holland Pop 1970,False,0.0,0
967,False,,[18],1289460,en,Passenger,"After a car crash she can't remember, Jessie searches for answers while trying to balance her relationship and her job as an actress.",1.176,/lljwAQTdqbuJqoIoOGy84DqNl6s.jpg,2024-06-22,Passenger,False,0.0,0
968,False,,[99],1278725,es,State of Silence,"A compelling look at the dangerous, continuing risks committed journalists face in Mexico, where reporting on their country’s corruption and “narco politics” has led to the silencing and killing of some of their peers.",2.092,/pRExNpFhF6Im1VEUQOIHJcIZFcF.jpg,2024-06-13,State of Silence,False,0.0,0
969,False,/19i6JOA3G5HqPdmgHSNc8ndQDoG.jpg,"[18, 12, 14, 99]",1295209,en,A Goa Tripp...,two friends are on a quest for a mysterious man by going through an adventurous trippy journey.,1.487,/4g2qvBS0OzGClV8P7gVICMoijMH.jpg,2024-06-22,A Goa Tripp...,False,0.0,0
970,False,/k0xdO26dd931Vl2jfpKgWTW5AI4.jpg,"[9648, 14, 27]",1195565,fr,La nuit littéraire,"Marta, a young girl, finds herself locked in a library at night. The books begin to come to life and the real and the unreal merge.",1.803,/qX9mQhmRGdG0h25L172LlVTI6ps.jpg,2024-06-25,La nuit littéraire,False,0.0,0
971,False,,[18],1280561,kk,Остров Возрождения,"A military scientist, Colonel Dautov, serves at the Barkhan training ground on Renaissance Island. In the Aral Sea, the ship ""Lev Berg"" with an ecological expedition on board falls into a disaster zone. Colonel Dautov rescues a pregnant woman from the expedition and shelters her in a cave. Meanwhile, local fishermen are suffering from the environmental situation in the Aral Sea.",1.771,/JGKFWKzrdk5piEbvpVe2827OHP.jpg,2024-06-20,Renaissance Island,False,0.0,0
972,False,,[],1290733,uk,Хай буде тьма!,"Nadia is a 19-year-old resident of Kyiv. Her father was a soldier who died a year ago during Russia's full-scale invasion of Ukraine. This morning, Nadia wakes up to the sound of an air raid siren. She thinks about her peaceful past and remembers a fairy tale her father used to tell her when she was a child. The story always helped calm her down when she was afraid of the dark. However, Nadia finds herself trapped in a powerless elevator and forced to confront her destiny during the most difficult time of her life.",1.552,/wLKJQhgdsOTwys2Yk2eh8uASYhL.jpg,2024-06-16,Fiat Nox!,False,0.0,0
973,False,/rEsltv5FMsnE6vhWumsFPjdATxA.jpg,"[27, 53]",1296245,en,Tahae Tuakiri,A man's identity is thrown into imbalance when he meets a lost hiker in the forest.,1.27,/2sRuy28sPi1YquSnNnFwStHr7Wh.jpg,2024-06-20,Identity Thief,False,0.0,0
974,False,,[99],1285474,en,As Long As We Can,"As the Arizona Supreme Court argues on whether to reinstate an abortion ban that originated in 1864, As Long As We Can offers a glimpse into the day-to-day activities of this, for now, still functioning clinic.",1.55,,2024-06-16,As Long As We Can,False,0.0,0
975,False,/pQfczvS3Te8d7YBMMkFRqiGVwq4.jpg,"[53, 80]",1296422,nb,Savnet,,1.465,/iHghaVo2TuUb8aEsNZ13nJXDLaN.jpg,2024-06-21,Savnet,False,0.0,0
976,False,,[],1285801,es,Amor en toda la cara,"Dani, a Spaniard with an English mother, and Ana, an American woman with Mexican parents, are friends with benefits. Dani travels to Spain, but cannot return to the USA, so he has to communicate through video calls.",1.515,/NeFPLih8yzGTXqvA8xxQTXYyMX.jpg,2024-06-20,Amor en toda la cara,False,0.0,0
977,False,,[10402],1284416,en,Cakes!,A grieving woman follows a singing cake into a magical world within her oven.,1.872,/6cjkRqcYzIqTBYY7PaWA2d9jhks.jpg,2024-06-23,Cakes!,False,0.0,0
978,False,/isvYmvcub5cnzQGNKx9g87jLbfd.jpg,"[99, 18, 12]",1238357,en,Pages of Hope,"Homeless man Robert (Bobby) Webb discovers the art of filmmaking, turning pages of his life into a heartfelt reel. Through his journey he finds hope and new meanings in unexpected aspects of his life as he relives them.",1.212,/qFOBPowIfKO6ofVJkIRigTsDQYq.jpg,2024-06-21,Pages of Hope,False,0.0,0
979,False,,[],1296476,en,Hotel Houffer,"The lives of four young people will suffer an unexpected twist during a walk through venezuela when they decide to visit the famous houffer hotel, an abandoned hotel more than seven thousand feet high.  Unfortunately, due to an incident, they are forced to spend the whole night in this place.  The disappearance of people, the distrust that begins to emerge between them, the appearance of other people, and a theory about life after death, are events that lead us to an unexpected end that will change the way of thinking of anyone witness to this story.",1.514,/ld4WNV6ptCjI8DLwGkL4AFTPRLw.jpg,2024-06-20,Hotel Houffer,False,0.0,0
980,False,,[99],1297772,uk,Хочеш літати - копай,"We see impressive videos of the work of drone operators in the media every day. The painstaking work that is done to prepare for it is usually left behind the scenes. And we are talking not just about organizing the flight, but also such trivial things as, for instance, proper arrangement of positions. A well-dug shelter saves lives - this rule is the same both for infantry and for drone pilots. One day in the life of the strike drone unit of the 47th Magura Separate Mechanised Brigade involves digging trenches, joking, combat missions, eating sandwiches under shelling, and digging trenches again. Because the better a fighted digs, the longer he lives.",1.96,/kFOjL7pCMDrKPYCNGbxOLQQ6Mah.jpg,2024-06-06,"If You Want to Fly, Dig",False,0.0,0
981,False,,[99],1297769,uk,Плем'я Апача,"Deployments for combat missions for Apache, a tank commander, is a daily routine task. But this time he needs to do a mission with a gunner who is deploying to the confrontation line for the first time. A simple story about the complex work of the tank operators of the 36th Rear Admiral Mykhailo Bilynskyi Separate Marine Brigade - about equipping the tank, preparing the crew, and about the baptism by fire for a gunner who was a civilian just recently.",1.96,/b1C2tq2I3ONXk0dO2fVnNvraunq.jpg,2024-06-06,Apache Tribe,False,0.0,0
982,False,,[99],1297766,uk,Бадабум,"During a storming mission, a commander has to make quick, unconventional and very risky decisions. One of these decisions has been captured by military documentarians during the counteroffensive in the Zaporizhia Region. A brief consultation at the control and observation point with the commander of the 36th Separate Marine Brigade, Hero of Ukraine Viktor Sikoza, quick planning with deminers and a ""big badaboom"" which paralyzed several enemy positions.",1.96,/cDtmleKRhTqkjgaFhpTa0LCeNLj.jpg,2024-06-06,Badaboom,False,0.0,0
983,False,/zEssSspt2gJEyEaZIY7E1rqtnm7.jpg,"[53, 18, 35]",1297758,en,a lonely night,Paul is a loner who's down on his luck. Can his therapist and an unlikely stranger turn that around?,1.96,/gc9LwgkAXaE8kztfuJZR31hnKse.jpg,2024-06-16,a lonely night,False,0.0,0
984,False,,"[16, 10751]",1297748,mk,Авантурите на Биби и Боби: Волшебната шума,New adventures of Bibi and Bobby this time in the Magic Forest.,1.96,,2024-06-07,The Adventures of Bibi and Bobby: The Magic Forest,False,0.0,0
985,False,,[],1297746,es,Flammarion #1: Transmutación de la imagen digital y el cuello de botella de la comunicación,,1.96,/y1BZRngWcODCXYuSOe7vrvctSVQ.jpg,2024-06-09,Flammarion #1: Transmutación de la imagen digital y el cuello de botella de la comunicación,False,0.0,0
986,False,/nDvIfe1neb5VwKICdeQlE4WgFjQ.jpg,[18],1297728,am,Maleda,A film By Samuel Kassahun,1.96,/aaKbK5GSIB9llfAbeSTRssSamR8.jpg,2024-06-07,Maleda,False,0.0,0
987,False,,[18],1297625,zh,我们为何要做梦,"A commercial short film co-presented by FIRST Film Festival and Vivo, revolves around the protagonist Zhuang Shu in director's previous TV mini-series ""Why Try to Change Me Now"", focusing on the northwestern small city of Qingcheng in the 1990s, telling the story of the unexpected encounter between two pairs of fathers and sons on the Spring Festival. This brief reunion made the children grow up a little. ""Whether facing family responsibilities or facing the challenges of life, we are still led by the universal desire of 'dreaming'. Dreams are the instinct of existence and also guide us to our truest self."" Director Zhang Dalei explained the meaning of the title.",1.749,/dinTSko7WdegP9qQF05Y947cEOE.jpg,2024-06-14,Dream On,False,0.0,0
988,False,/bPcFRG3gw6ZDYp3nggOl43d6CVN.jpg,[18],1297572,en,Dames & Sea Smoke,"Two strangers find themselves inexplicably connected by an unknown energy, and all they have to show for it is a shared glance.",1.96,/mkRHw1WFsp8AkDfn2cv8KpIWLWL.jpg,2024-06-05,Dames & Sea Smoke,False,0.0,0
989,False,,"[99, 878]",1297555,pt,Estação Janga-Lua (O Segundo Mundo da Rádio),,1.96,,2024-06-08,Estação Janga-Lua (O Segundo Mundo da Rádio),False,0.0,0
990,False,,[99],1297552,pt,Moagem,,1.96,,2024-06-09,Moagem,False,0.0,0
991,False,,"[18, 878]",1297551,tr,Teorem,,1.96,/oSApwYIZL2DMJnIYXKvqmclvufa.jpg,2024-06-07,Teorem,False,0.0,0
992,False,,"[35, 10749]",1297541,pt,Emocionado,,1.96,,2024-06-08,Emocionado,False,0.0,0
993,False,,[18],1297537,ja,郷,"This is the story of Gaku and his friend Ryu, born and raised in a rural town in Kagoshima, Japan. The two are trying their best to live in the present with ""weakness"" in the enormous amount of time they have. They experience bullying, suicide, and abuse, and learn that life is full of absurdities, disparities, wars, and various contradictions.",1.749,/2cTUQ1SdFBxKpQlrEgp1TLvq37Y.jpg,2024-06-14,Vicissitude,False,0.0,0
994,False,/8DiBJUlgF4IoCHKl9qbKHz9gMeI.jpg,[18],1141155,el,Κάμπια Νύμφη Πεταλούδα,"Penelope and Isidoros live in a world where today they are lovers but the following day they scarcely know one another. It is a place where time doesn’t flow, where the days appear randomly in the past, the present, and the future – if these concepts even apply here. Their relationship is constantly changing; it is one continuous uncertainty marked by shared searching and reassuring. Somewhere next to their world is another where time is linear. It is possible to travel from arbitrary time to linear time, but the conditions for such a journey are mysterious and the price is high…",1.551,/oxT1vyRnDkpllHPkM0HErMPMwGp.jpg,2024-04-04,Embryo Larva Butterfly,False,0.0,0
995,False,,[53],1290032,en,Sweet Cake,A girl bakes a cake for her boyfriend but things take a deadly turn.,1.209,,2024-06-21,Sweet Cake,False,0.0,0
996,False,,[27],1291899,en,Tabefaction,"Cain suffers from an unusual ailment that induces the expulsion of a shimmering black substance, leading to his self-isolation and exclusion from society. His friend, Ridley, endeavors to alleviate his physical and mental distress and integrate him back into the normal world; all the while an eldritch entity strives to steer him towards an inevitable, tragic course.",1.945,/hmEi6Blj8DgAlkS2cSRwr7FVOp.jpg,2024-06-17,Tabefaction,False,0.0,0
997,False,,[18],1287866,en,I'm Sorry For Your Loss,The death of a young girl's cat provokes a self-discovery journey of what it means to accept the inevitability of change.,1.366,/p4JTzYQFrbXQ51mdzV0PF4NRQNa.jpg,2024-06-23,I'm Sorry For Your Loss,False,0.0,0
998,False,/mhgTH3rDj75sRS4q4TDHH4NxjIK.jpg,"[99, 10402]",1292362,ko,김준수 콘서트 무비 챕터 원 : 레크리에이션,,1.905,/ndMvrTWsk8Gu2RH9DjZEnlnyT3.jpg,2024-06-05,XIA 2024 ENCORE CONCERT Chapter 1 : Recreation,False,0.0,0
999,False,/vrm5IR6iaB4evvfE7hNO8jk8C0A.jpg,"[18, 35, 14]",1290008,es,El Gigante,,1.36,/7JQ0ZLblnPi7CyxUzezf503g9Wx.jpg,2024-06-23,El Gigante,False,0.0,0
1000,False,,[18],1283879,en,Diss Order,"X and their father are new a city. They both do not identify with the existing binaries of the society and find it difficult to find safe spaces for themselves. X faces humiliation at school when they are unable to fit themselves in either the boys or the girls row. Parallelly, the father is bashed at work for using his discretion to create another category than the existing ones of vegetables that he sells at a mandi. As they both face their shares of difficulties in retaining their identities and individualities, they cope with what comes in their own ways.",1.375,/eo8K9kt539rEOW2AqOosZf2bArl.jpg,2024-06-18,Diss Order,False,0.0,0
1001,False,,"[16, 12, 14]",1293457,ru,Три богатыря. Ни дня без подвига,,1.745,/A90AAzbUaqsIvd5prToSvo6OijJ.jpg,2024-06-20,Три богатыря. Ни дня без подвига,False,0.0,0
1002,False,,[],1294344,en,After Hours,"Two transwomen chance encounter in the club bathroom, one at the end of her rope, one at the end of her break working at the bar.",1.309,/oCdP5rzQ90XkhVEVnH4IEFhxtl0.jpg,2024-06-24,After Hours,False,0.0,0
1003,False,/xRTCYYib1WJZGowvyIFloeltk1f.jpg,"[12, 99]",1296676,fr,TAÏ: 33 jours dans la dernière forêt primaire d’Afrique de l’Ouest,"After having discovered the TAÏ forest 6 months earlier , The exporer Nico Mathieux promised himself that he would be comming back to try and be the first ever to traverse the very last primal forest of west africa from north to south",1.239,/4SVb6YmMNJMcrbHZt9Uc8wfSLJA.jpg,2024-06-26,TAÏ: 33 days in the last primary West African forest,False,0.0,0
1004,False,,[27],1244448,en,Nocturna,"Jamaicia, a woman in her early twenties, is visited in the small hours by an older sleep demon, ‘Nocturna’. Frozen in fear but with her eyes wide open, Nocturna taunts the deep-sleeping Jamaicia with a terrifyingly dark monologue.",1.095,/3A0az2byGxvNkxbOFLd5ZIMsUcV.jpg,2024-06-23,Nocturna,False,0.0,0
1005,False,,[],1294361,en,After All,"A broody, yet clever teen is on the rocks with her long-distance girlfriend when she discovers she can touch a photograph and travel back to the moment it was taken.",1.754,/bMAhW8d6x6ivj3Vj1qOeZLkLPmf.jpg,2024-06-20,After All,False,0.0,0
1006,False,,[16],1269166,en,The Republican,The story of The Republican.,1.296,/sJdIrkOIuigitat7CBBoDDeXHDi.jpg,2024-06-19,The Republican,False,0.0,0
1007,False,,"[16, 18, 14, 27]",1261861,en,When the Moon Returns,"Persecuted and hunted by Christianizing forces, young Deirdre and her clan eke out an itinerant existence in the forest. When the threat grows more imminent, Deidre's mother, Brigid, is led by a ritualistic vision to make a transformative choice: she offers herself as holy sacrifice. Many years later, Deirdre and her father, Orson, are all that remain of the clan. Deirdre and Orson embark upon a harrowing and hallucinatory journey to find Brigid, one that will lead them across the threshold of death and far beyond.",1.268,,2024-06-25,When the Moon Returns,False,0.0,0
1008,False,/8sDUzhkOnKdiXSrCJojzNPjYTv.jpg,"[35, 18]",1185207,uk,Уроки толерантності,"Ten uneasy lessons in a tiny apartment in Ukraine. Teacher Nadia launches an EU-funded LGBT+ acceptance program. A typically intolerant family hesitantly decides to sign up to receive tempting financial supplements. Their task is to spend 24 non-alcoholic days with Vasyl, who is gay but might also be the best friend, long-forgotten relative, good therapist, attentive social worker, or a plumber photographer. Beer-loving mechanic Zenyk, an actress of a never-been theatre Diana, and impatiently aggressive Denys will tame hate and envy. Through amusing games, they will learn about homophobia, equality, empathy, gender discrimination, and self-fulfillment. A provocatively ironic mosaic of anecdotal sketches gradually forms a continuous labyrinth of black humor, tenderness, and witty sarcasm.",0.737,/c6C4I52rfQn7sem9KTPkr9Ha6uZ.jpg,2024-02-14,Lessons of Tolerance,False,7.5,2
1009,False,,"[27, 9648]",1246014,km,បណ្ដាសានាងរាត្រី,"After moving into an abandoned orphanage, the inhabitants realize that the building is cursed by a vengeful spirit, known as Reatrei. Tragedies start to befall one after another until they find what her curse entails.",0.733,/xvS7gqQn4b2taWxfyKtizfR3dvv.jpg,2024-03-14,The Night of the Cursed Reatrei,False,7.0,2
1010,False,,[99],1129025,en,Power of the Dream,"The empowering and unlikely true story of how a group of professional women's basketball players took on a WNBA team owner and rallied behind now-Senator Raphael Warnock, forever changing the landscape of their sport and the course of U.S. politics.",1.69,,2024-06-17,Power of the Dream,False,0.0,0
1011,False,,[],1273497,es,Tusi Taxi,"Postcards from a bourgeois family: Joel, his dealer, his mother and his guardian angel. A taxi ride to a destination they don't want to escape from.",1.686,/sMAokI0KAygw8RjI4Tsm8PLuOSg.jpg,2024-06-20,Tusi Taxi,False,0.0,0
1012,False,,"[35, 18]",1217408,en,Good Luck Nelle,"After being evicted by her landlord, Nelle has just 24 hours to find a room to rent in London.",1.426,/elschV9d7WDMnsSh5IHn21bMpnx.jpg,2024-06-21,Good Luck Nelle,False,0.0,0
1013,False,,[18],1108251,id,Jangan banyak bercanda,,1.259,/1rqAudMoxsPffDwcu2c6JHk9LKC.jpg,2024-06-25,Don't joke too much,False,0.0,0
1014,False,,[],1294362,en,The Barman’s Daughter,Queer maximalist meets drag meets trans power in Shawna Virago's latest music video. Themes of split consciousness and proliferating doubles set against Virago's glitter twang snarl.,1.477,,2024-06-20,The Barman’s Daughter,False,0.0,0
1015,False,,[],1294365,en,Falling Up,A gaggle of glittery drag artists gather for a rumpus frolic evoking unapologetic queer joy.,1.645,,2024-06-20,Falling Up,False,0.0,0
1016,False,,[],1294366,en,Kings,Two drag kings fall in love during a bathroom quickie.,1.639,,2024-06-20,Kings,False,0.0,0
1017,False,/7jOEgZuW9RHPGoEB4u0aTXYy2V9.jpg,[18],1292982,en,Zion: A Short Film,"A struggling teenage girl in Mainland Lagos discovers new hope in the presence of God. Based on the book of poems, ""ZION,"" by June Olu.",1.226,/wXW4NIHH1xViiRZhwXqJb8boEsa.jpg,2024-06-20,Zion: A Short Film,False,0.0,0
1018,False,,"[14, 53, 27]",1241869,es,El ser en el umbral,"A man admits shooting his best friend…but refuses to be called a “murderer”. His story will unravel how his “victim” began an unstoppable journey towards madness after meeting a strange woman, who will open a window to the darkest corners of Earth…and reality.",1.17,/jyCmxgmZ5Wz80LtiSDFHiLxTtFR.jpg,2024-06-21,The Thing on the Doorstep,False,0.0,0
